"","gene_name","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"223","Mef2d","ENSMUSG00000001419",3473.25232160318,0.0384773411471607,0.113010309992402,0.298589802428942,0.999967202106179
"224","Tmem79","ENSMUSG00000001420",159.206652174229,0.0089919566171497,0.107945731379801,0.746876353546363,0.999967202106179
"225","Snd1","ENSMUSG00000001424",616.133255214848,0.0471599034051198,0.116715047396989,0.234105795611849,0.999967202106179
"226","Col18a1","ENSMUSG00000001435",408.5932272865,-0.108690221436186,0.164947456780965,0.0605966764425219,0.782460427801732
"227","Slc19a1","ENSMUSG00000001436",192.54321645782,-0.011080098526158,0.108665935560286,0.667183569613334,0.999967202106179
"228","Kpnb1","ENSMUSG00000001440",3717.09871526346,0.000432194709627294,0.0986691028970563,0.99392714805233,0.999967202106179
"229","Npepps","ENSMUSG00000001441",1367.90016632516,-0.039161605902618,0.100520777200594,0.452335439122598,0.999967202106179
"230","Tbx21","ENSMUSG00000001444",1.15193651984017,0.00599044059908796,0.111294986930878,0.251503544144037,NA
"231","Mrpl10","ENSMUSG00000001445",287.783260108678,0.00168049709806742,0.108593099056096,0.9458739715136,0.999967202106179
"232","Cyp51","ENSMUSG00000001467",1340.78299211037,-0.00162846074394233,0.0991204796634003,0.969107306084299,0.999967202106179
"233","Tcf25","ENSMUSG00000001472",5181.03596349342,0.00490258561753641,0.103328259973258,0.917805423002013,0.999967202106179
"234","Tubb6","ENSMUSG00000001473",62.3557585320899,-0.00338058653088389,0.108003215707247,0.893525065232258,0.999967202106179
"235","Def8","ENSMUSG00000001482",637.982307046298,-0.0011884301907243,0.107127123083254,0.964492307782463,0.999967202106179
"236","Pax9","ENSMUSG00000001497",2.00155302465873,0.00187036909895214,0.110980670142497,0.775507671608732,NA
"237","Col1a1","ENSMUSG00000001506",209.179829816346,0.0277681222468737,0.115182589956488,0.0906368386428538,0.996796025675269
"238","Itga3","ENSMUSG00000001507",716.404447085564,-0.00110404838210155,0.103501428736201,0.974387993707684,0.999967202106179
"239","Sgca","ENSMUSG00000001508",27.7070009070357,-0.0616037201133329,0.137525049263455,0.000504138880232322,0.0182183368409457
"240","Dlx3","ENSMUSG00000001510",73.7317547982753,-0.0364917765285696,0.118504773390913,0.0587328378858452,0.767604716493553
"241","Foxm1","ENSMUSG00000001517",138.481494774197,0.0809659485345666,0.152455474554503,0.0209335267363182,0.383183801449122
"242","Itfg2","ENSMUSG00000001518",279.931665681272,0.00164182773602047,0.10090149169165,0.970690137935618,0.999967202106179
"243","Nrip2","ENSMUSG00000001520",76.5272140117664,0.00121944446603926,0.107003924728172,0.969114220882546,0.999967202106179
"244","Tulp3","ENSMUSG00000001521",2889.85068979994,0.0303951561132508,0.107670222380511,0.437917772617975,0.999967202106179
"245","Gtf2h4","ENSMUSG00000001524",112.780983262816,-0.0202904610401734,0.105973328118268,0.590441919408981,0.999967202106179
"246","Tubb5","ENSMUSG00000001525",6640.84434327169,-0.0122231284873923,0.108510832093963,0.648972535285856,0.999967202106179
"247","Ell2","ENSMUSG00000001542",1606.59582148546,-0.0087163577205635,0.103736681920245,0.816987390932075,0.999967202106179
"248","Jup","ENSMUSG00000001552",5093.09514414509,-0.000481825764434557,0.107309924528225,0.982978968139003,0.999967202106179
"249","Fkbp10","ENSMUSG00000001555",41.2720500397425,-0.0047001359832092,0.109909729910483,0.782618273220204,0.999967202106179
"250","Klhl10","ENSMUSG00000001558",11.5049450945143,-0.00583827688538315,0.110211277788724,0.711179946430436,0.999967202106179
"251","Mnx1","ENSMUSG00000001566",1.50753440205448,0.00641376258117102,0.11128705326496,0.283440295316972,NA
"252","Nom1","ENSMUSG00000001569",593.191772469188,-0.0120573016120602,0.104057019891651,0.751675369938441,0.999967202106179
"253","Ergic1","ENSMUSG00000001576",1447.01560684312,0.0022873985178982,0.106985069966238,0.942088818868812,0.999967202106179
"254","Tnk1","ENSMUSG00000001583",37.2944258163453,0.00598014367166844,0.10918479742871,0.78354210197457,0.999967202106179
"255","Acap1","ENSMUSG00000001588",739.499111052231,-0.0272116048921113,0.107501736610996,0.48452010259462,0.999967202106179
"256","Tcea3","ENSMUSG00000001604",1.49542290142373,0.0021495432347818,0.111034924723334,0.710080314001718,NA
"257","Csn3","ENSMUSG00000001622",1.17529918156925,-0.00389414630905258,0.111235275003498,0.237263822116361,NA
"258","Ifrd1","ENSMUSG00000001627",710.71767832353,0.0443204218155758,0.104891788046457,0.38317915792746,0.999967202106179
"259","Stk38l","ENSMUSG00000001630",1141.1298170792,-0.00621695393540172,0.105739365199085,0.847786530991705,0.999967202106179
"260","Brpf1","ENSMUSG00000001632",4732.11330158781,0.0130456101775944,0.098164497486588,0.776218541292741,0.999967202106179
"261","Akr1b3","ENSMUSG00000001642",14.4510144951115,-0.000464902105931966,0.110373502313394,0.968674852914166,0.999967202106179
"262","Gstt1","ENSMUSG00000001663",4.66721753517873,-0.00324013902857107,0.111119358624933,0.50779479941907,0.999967202106179
"263","Gstt3","ENSMUSG00000001665",17.2669067549285,0.00288345470953224,0.110445258077371,0.826101225928474,0.999967202106179
"264","Ddt","ENSMUSG00000001666",89.3370794511867,-0.014873642691391,0.10867918824679,0.594872130868146,0.999967202106179
"265","Marveld3","ENSMUSG00000001672",87.8443616339923,-0.0279837849402336,0.114637149772085,0.153498597361393,0.999967202106179
"266","Ddx18","ENSMUSG00000001674",236.227892985004,-0.027327566540425,0.10496395277366,0.52365357210176,0.999967202106179
"267","Ubl3","ENSMUSG00000001687",5591.70876918027,0.0252264452762546,0.0984604421504233,0.760534217073605,0.999967202106179
"268","Gramd3","ENSMUSG00000001700",52.6140596048471,0.00265290469257903,0.107493900080685,0.925227827709465,0.999967202106179
"269","Eef1e1","ENSMUSG00000001707",159.636175786303,0.00769962456707531,0.109480521807065,0.716758487481623,0.999967202106179
"270","Akt1","ENSMUSG00000001729",1425.51833215037,0.0140039163528127,0.105080779308159,0.707238876581537,0.999967202106179
"271","Cldn15","ENSMUSG00000001739",25.5184678168633,0.0107589383615904,0.111208599982834,0.398866017330157,0.999967202106179
"272","Il16","ENSMUSG00000001741",6.05890422217895,-0.0228487183421894,0.114105383273504,0.0498544783399636,0.696692167117586
"273","Tcirg1","ENSMUSG00000001750",99.1516087740669,-0.0454671744862973,0.117094092831121,0.222587434220272,0.999967202106179
"274","Naglu","ENSMUSG00000001751",460.902897475523,-0.00929924391931132,0.105929217884371,0.780736988584068,0.999967202106179
"275","Coasy","ENSMUSG00000001755",296.716868305693,0.0171078289949643,0.104597683318947,0.668596485890334,0.999967202106179
"276","Smo","ENSMUSG00000001761",61.065469655704,0.014434248974885,0.109870964009143,0.541600632295926,0.999967202106179
"277","Tspan33","ENSMUSG00000001763",13.3842045540652,0.00360529744113687,0.11017847042027,0.81383759217615,0.999967202106179
"278","Crnkl1","ENSMUSG00000001767",634.880154592175,-0.00942847635179601,0.102890494792345,0.8111832590953,0.999967202106179
"279","Rin2","ENSMUSG00000001768",510.34777436569,-0.661642199069331,0.267122620055728,0.00050179153648963,0.0181828568434202
"280","Folh1","ENSMUSG00000001773",8.29493072866783,-0.0345518475552176,0.118908315539488,0.00218076897347473,0.0629378908317239
"281","Chordc1","ENSMUSG00000001774",786.909615021133,-0.00490614905238292,0.107025187753454,0.865307762330469,0.999967202106179
"282","Rtcb","ENSMUSG00000001783",738.669369473078,-0.0258411678236181,0.108290128041419,0.476433196991144,0.999967202106179
"283","Pwp1","ENSMUSG00000001785",288.997220191427,-0.0225479165840589,0.104264657710881,0.588320059670059,0.999967202106179
"284","Fbxo7","ENSMUSG00000001786",1034.39847134119,-0.00517030486220862,0.0956577402575509,0.921621956567549,0.999967202106179
"285","Capns1","ENSMUSG00000001794",1165.62779925859,0.00928846179362004,0.108806798358993,0.709497193338238,0.999967202106179
"286","Lrp3","ENSMUSG00000001802",66.298210326118,-0.0373073662807526,0.115618492345085,0.218655695347368,0.999967202106179
"287","Folr1","ENSMUSG00000001827",1.88167694945636,-0.00470411252908829,0.111059820902378,0.524797808689849,NA
"288","Clpb","ENSMUSG00000001829",1360.00907624582,-0.0147459272152892,0.101731713805801,0.732495559238614,0.999967202106179
"289","Sept7","ENSMUSG00000001833",1474.47906747647,-0.00574428840640809,0.103520873598342,0.877822123813533,0.999967202106179
"290","Zdhhc4","ENSMUSG00000001844",350.479352463402,-0.00376500876110308,0.106991431684698,0.89479194297193,0.999967202106179
"291","Rac1","ENSMUSG00000001847",1019.35566737161,0.0105339492715027,0.105095138617368,0.780948006287315,0.999967202106179
"292","Nup214","ENSMUSG00000001855",2397.44634815908,0.0164175783510766,0.108781771455453,0.572129220441747,0.999967202106179
"293","Aif1l","ENSMUSG00000001864",11.4853025805942,0.00385318432266777,0.110427600456984,0.775168638117273,0.999967202106179
"294","Ltbp1","ENSMUSG00000001870",87.2763964919899,0.040375647613803,0.116507653788168,0.211391321908759,0.999967202106179
"295","Ugp2","ENSMUSG00000001891",680.710571263449,-0.0234224954489206,0.102046323703419,0.603275397179591,0.999967202106179
"296","Kcnh6","ENSMUSG00000001901",929.658753750572,-1.00080576362817,0.260098607751134,4.97785709059105e-06,0.00027037654021627
"297","Trmt1","ENSMUSG00000001909",304.404432002738,-0.0494242747033183,0.110309327122362,0.310301898605445,0.999967202106179
"298","Nacc1","ENSMUSG00000001910",3117.5274219821,0.00425919111277303,0.106234182027546,0.893596033722428,0.999967202106179
"299","Nfix","ENSMUSG00000001911",7341.41771889013,-1.20271352827622,0.487896694279297,0.000379991136554931,0.0142209145822872
"300","Slc1a5","ENSMUSG00000001918",64.0840363390672,0.00039246952656478,0.109570923748074,0.986313900434208,0.999967202106179
"301","Uba1","ENSMUSG00000001924",8549.62710736856,0.0128133272232473,0.106000104438799,0.749260480143262,0.999967202106179
"302","Vwf","ENSMUSG00000001930",23.911817241608,0.0200637514229968,0.112958698353553,0.160732677448315,0.999967202106179
"303","Siae","ENSMUSG00000001942",75.9278292866877,-0.0510123071976015,0.122905751456099,0.119643203690743,0.999967202106179
"304","Vsig2","ENSMUSG00000001943",16.7454203430522,0.00457985009142857,0.110048236291563,0.782502593444841,0.999967202106179
"305","Esam","ENSMUSG00000001946",28.2624294109281,-0.00517324469651047,0.109270058497626,0.802664212515978,0.999967202106179
"306","Spa17","ENSMUSG00000001948",1227.52063239269,0.0194256719609891,0.09825069640627,0.690784820665367,0.999967202106179
"307","Fam50a","ENSMUSG00000001962",692.731102358373,0.0137654996236915,0.104674096067991,0.715042718496107,0.999967202106179
"308","Emd","ENSMUSG00000001964",684.294526419288,0.0137645968556641,0.109090932393329,0.600390148568971,0.999967202106179
"309","Taco1","ENSMUSG00000001983",150.137403857632,0.00991993734540951,0.108471904979399,0.707671209113537,0.999967202106179
"310","Grik3","ENSMUSG00000001985",50.8907721416523,-0.00127548085617813,0.110322863643558,0.920641668113541,0.999967202106179
"311","Gria3","ENSMUSG00000001986",16.4886138865334,-0.0294984323926019,0.115642551356994,0.0901535449826823,0.993461344972992
"312","Npas1","ENSMUSG00000001988",43.2956385285164,-0.0106350783921999,0.108041561417708,0.70177368249669,0.999967202106179
"313","Sipa1l2","ENSMUSG00000001995",1816.18814015363,-0.0191554492499995,0.102262862666423,0.642925620549046,0.999967202106179
"314","Ap4e1","ENSMUSG00000001998",564.409334814218,-0.00014558166694244,0.103808018024368,0.994634286146099,0.999967202106179
"315","Blvra","ENSMUSG00000001999",137.312364749993,-0.0286619732265637,0.106386103889648,0.489377138903057,0.999967202106179
"316","Pdzd4","ENSMUSG00000002006",1085.52266119882,-0.0262520238291869,0.0979017576231781,0.600738192058869,0.999967202106179
"317","Srpk3","ENSMUSG00000002007",43.9719904019328,-0.0323885846490423,0.115819816849073,0.147461725405063,0.999967202106179
"318","Idh3g","ENSMUSG00000002010",1795.00942765717,-0.0074930913617744,0.106755873460008,0.784825639419848,0.999967202106179
"319","Pnck","ENSMUSG00000002012",29.9741829639761,0.024265169379128,0.112639719360808,0.283247676443834,0.999967202106179
"320","Ssr4","ENSMUSG00000002014",577.888850711782,-0.0158350964160426,0.106776101175426,0.623309639063045,0.999967202106179
"321","Bcap31","ENSMUSG00000002015",831.262363329002,-0.000990504761184901,0.10496297731146,0.974663313951825,0.999967202106179
"322","Fam98a","ENSMUSG00000002017",1285.70744323651,0.0107365162175878,0.106725482602703,0.73944731323093,0.999967202106179
"323","Ltbp2","ENSMUSG00000002020",561.368813942819,0.0858648341027062,0.145018209852145,0.0799424937805736,0.927965698629171
"324","Kmt2a","ENSMUSG00000002028",10252.1793999749,0.0191762859303158,0.0990135261570552,0.694843652028419,0.999967202106179
"325","Ift46","ENSMUSG00000002031",1603.08676742215,-0.0431184126875112,0.114921282472244,0.26517498166994,0.999967202106179
"326","Tmem25","ENSMUSG00000002032",78.7348796529695,0.0283123466083191,0.112560547821543,0.312187794886651,0.999967202106179
"327","Trappc6a","ENSMUSG00000002043",476.60125260644,-0.0155856829983794,0.106215716088997,0.654986234289057,0.999967202106179
"328","Supt6","ENSMUSG00000002052",4821.52586499527,0.00209408136319856,0.0962839553152296,0.967227686257253,0.999967202106179
"329","Spag5","ENSMUSG00000002055",78.4589419105798,0.987717523203957,0.733829521579174,0.00324768250061727,0.0865957118346407
"330","Foxn1","ENSMUSG00000002057",5.54435396824018,0.00974170366889356,0.11128937631259,0.355411013554014,0.999967202106179
"331","Unc119","ENSMUSG00000002058",251.927010831928,0.00840150147616916,0.108146130057765,0.754493660971416,0.999967202106179
"332","Rab34","ENSMUSG00000002059",12.06098635804,0.00285883344882543,0.110102451056081,0.856979507337868,0.999967202106179
"333","Sdf2","ENSMUSG00000002064",286.23787683723,-0.0175219353521761,0.106166828013107,0.62574983161033,0.999967202106179
"334","Ccne1","ENSMUSG00000002068",22.1003694287342,1.07866174127576,0.731630530924427,0.0028926909506441,0.0791380005846494
"335","Hsf2bp","ENSMUSG00000002076",4.5816809459755,0.00723043242599869,0.11082018812109,0.556075317657256,0.999967202106179
"336","Bbc3","ENSMUSG00000002083",240.369416680607,-0.000715678647771963,0.101005488723435,0.984831930157343,0.999967202106179
"337","Mybpc3","ENSMUSG00000002100",78.0847143311198,0.0172509077719842,0.112401538892894,0.19061779962329,0.999967202106179
"338","Psmc3","ENSMUSG00000002102",1423.39220279503,0.0175103080567167,0.100036455784756,0.697085111267081,0.999967202106179
"339","Acp2","ENSMUSG00000002103",4212.40120595235,0.0139476904360389,0.10666018959057,0.67826032747844,0.999967202106179
"340","Rapsn","ENSMUSG00000002104",2.23866420075992,0.000579614638120033,0.110890950578953,0.941299136118405,NA
"341","Slc39a13","ENSMUSG00000002105",309.124981323351,0.0825623063797756,0.147008905011388,0.0583864290949678,0.765374776964359
"342","Celf2","ENSMUSG00000002107",515.056730999442,0.0674217815875826,0.117332640680496,0.209950040007264,0.999967202106179
"343","Nr1h3","ENSMUSG00000002108",29.5010290222513,-0.000758891771217664,0.109070416720931,0.968944983795139,0.999967202106179
"344","Ddb2","ENSMUSG00000002109",136.530111997003,0.0345636980803187,0.114176981665311,0.26184742529855,0.999967202106179
"345","Spi1","ENSMUSG00000002111",10.6698552301727,-0.00819451829979947,0.110486325479424,0.596518439023192,0.999967202106179
"346","Sf3a1","ENSMUSG00000002129",2715.68365352599,0.0172899206801263,0.105090332386522,0.656041557627453,0.999967202106179
"347","Stat6","ENSMUSG00000002147",132.902550681963,-0.00697439951884608,0.109354722004121,0.738633694959938,0.999967202106179
"348","Clgn","ENSMUSG00000002190",20498.9089791828,0.024392541291649,0.105158293187336,0.631108391840361,0.999967202106179
"349","Napsa","ENSMUSG00000002204",5.50529728429626,-0.00238571357648352,0.110675927098968,0.82011945249054,0.999967202106179
"350","Vrk3","ENSMUSG00000002205",445.398035760361,0.00166015772740492,0.103608202903656,0.966787573938365,0.999967202106179
"351","Smg9","ENSMUSG00000002210",418.139397190888,0.0140456858382804,0.10514886097897,0.704768388674998,0.999967202106179
"352","Paxip1","ENSMUSG00000002221",1158.20871072303,0.0101769588986829,0.101502702136531,0.735893440496326,0.999967202106179
"353","Rmnd5a","ENSMUSG00000002222",3474.00124542083,0.00611159502430073,0.100617109981672,0.859746208493623,0.999967202106179
"354","Mov10","ENSMUSG00000002227",231.803760233772,0.033686721592983,0.11246183510594,0.321979225404149,0.999967202106179
"355","Ppm1j","ENSMUSG00000002228",5.83730227975919,0.000652684217271657,0.110587872531208,0.955723306908447,0.999967202106179
"356","Rhoc","ENSMUSG00000002233",122.675794256604,0.00689669533345206,0.109849487361208,0.714421276796497,0.999967202106179
"357","Tead3","ENSMUSG00000002249",43.9045460257057,0.0217588641619695,0.112633248095599,0.25417712631012,0.999967202106179
"358","Ppard","ENSMUSG00000002250",1015.38340395249,0.0148601973317481,0.106407212480717,0.663002640799307,0.999967202106179
"359","Def6","ENSMUSG00000002257",97.4200269856111,0.0281206350801441,0.114828432604638,0.138977518769902,0.999967202106179
"360","Peg3","ENSMUSG00000002265",4569.94732355913,-9.01098526318468e-06,0.106095477975071,0.994578912109842,0.999967202106179
"361","Zim1","ENSMUSG00000002266",5.97940460974353,-0.00544991995905637,0.111001187817221,0.53810534359061,0.999967202106179
"362","Metrn","ENSMUSG00000002274",10.8773318541872,-0.0107823122611629,0.111379331162279,0.332253630266356,0.999967202106179
